question,answer,level
"( 연의, 사서 공통 ) 전국옥새에는 ""수명우천 ㅁㅁㅁㅁ"" 이라는 여덟자가 새겨져 있었다.",기수영창,super hard
"( 연의 ) 강유와 처음 마주쳤을 때, 흰 얼굴과 붉은 입술을 가지고 있었으며, 강유와 수십 합을 겨룬 소년장수의 이름은?",등충,super hard
"( 연의, 사서 공통 ) 손침의 동생으로, 위원장군 손거가 창룡문 안에서 숙위할 때, 무위장군 손은과 장수교위 손개와 함께 여러 군영에 나누어 주둔하던 편장군의 이름은?",손간,super hard
"( 연의 ) 엄강이 쳐들어와서 아주 가까이에 이르자, 포성이 한 번 울리면서 ___명의 궁수들이 일제히 화살을 쏘았다.",800,super hard
"( 연의 ) 손권에게 기용되지 못하자 동오를 떠나 형주로 와서 유비를 만났으나, 일단 그의 외모가 마음에 들지 않았던 유비로부터 시골의 현령자리를 받은 사람의 이름은?",방통,hard
"( 연의 ) ""ㅁㅁ성이 함락되고 학소가 죽었으며, 제갈량이 또 기산을 통해 나오고 산관도 촉나라 군대에게 빼앗겼다"" 는 보고와 ""손권이 육손을 무창으로 보내어 병력을 훈련시키고 있으니 곧 쳐들어올 것"" 이라는 만총의 보고를 동시에 받은 조예는 사마의를 불러 상의했다.",진창,hard
"( 연의 ) 손책이 유요를 치러 다가오자, 유요의 부하인 장영은 군을 이끌고 ㅁㅁ에서 맞아 싸웠다.",우저,very hard
( 사서 ) 정밀의 출신주는 ㅁㅁ이다.,서주,super hard
"( 연의, 사서 공통 ) 맥성을 나와서 달아나려던 관우를 임저에서 붙잡은, 반장의 부하의 이름은?",마충,hard
"( 연의, 사서 공통 ) 풍습은 ㅁ나라의 군대와의 전투 중에 죽었다.",오,hard
"( 연의, 사서 공통 ) 위나라의 신하인 이풍의 자는 ㅁㅁ이다.",안국,super hard
( 연의 ) 자신의 일가족까지 걸고 육손을 손권에게 추천한 사람의 이름은?,감택,hard
"( 연의, 사서 공통 ) 유비와 장비는 동오 정벌을 위해, 각자 군사들을 이끌고 ___현에서 합류하기로 했다.",강주,very hard
"( 연의, 사서 공통 ) 염포의 출신지는 파서군 ___현이다.",안한,super hard
"( 연의, 사서 공통 ) 왕립이 ""오행에서 화를 대신할 것은 토이며, 한나라를 대신해서 천하를 평정할 자는 옛 ㅁ나라 땅에 있을 것"" 이라고 헌제에게 말한 것을 알게 되자, 조조는 사람을 그에게 보내어 ""당신이 조정에 충성하는 것은 알지만, 천도에 관해서는 말을 많이 하지 말라"" 고 전했다.",위,very hard
"( 연의, 사서 공통 ) 관도의 전투에서 오소가 조조군에게 함락당하자, 그 책임을 벗어나고자 했던 곽도에게 모함당하여, 고람과 함께 조조에게 항복한 원소의 장수의 이름은?",장합,hard
"( 연의 ) 여포는 _____에게 설득되어 ""진궁이 나를 그르쳤다"" 고 말했다.",진규,hard
( 사서 ) 유비는 죽으면서 제갈량에게 탁고하고 ㅁㅁㅁ 이엄에게 돕게 했다.,상서령,super hard
"( 연의 ) 조조는 허도의 관원들을 업에 불러놓고, 경기와 위황의 반란 때 불을 끄러 나온 자들과 그렇지 않은 자들이 서로 다른 색의 깃발 아래에 서도록 명령했는데, ㅁ색 깃발 아래에 사람들이 더 많이 섰다.",적,super hard
"( 연의, 사서 공통 ) 장미와 허안의 수급을 받은 조예는 공손연을 대사마와 ㅁㅁㅁ으로 봉했다.",낙랑공,super hard
"( 연의, 사서 공통 ) 조조가 낙양북부위가 되었을 때, ___가지 색의 곤봉을 10여 개씩 문에 걸어두고, 법을 어기는 사람이 있으면 그게 누구더라도 처벌했다.",5,super hard
"( 연의, 사서 공통 ) 차주를 죽이고 서주를 차지한 후, 조조를 견제하기 위해 원소와 동맹을 맺은 군웅의 이름은?",유비,medium
"( 연의 ) 유비가 조조의 밀서를 보여주자, 밀서를 보고 나서 ""이는 조조가 나와 당신의 사이를 이간하려는 것"" 이라고 말한 사람의 이름은?",여포,hard
"( 연의 ) 동탁은 _____의 진언에 따라, 마일제와 조기를 보내어 원소와 공손찬 사이의 화해를 주선하도록 했다.",이유,hard
"( 연의 ) 일대일로 싸우고 있는 마초를 협공하기 위해 조홍과 하후연이 뛰쳐나오자, 방덕과 마대는 철기병을 휘몰아 나가 조조군을 공격하여 큰 피해를 입혔는데, 전투 후 마초는 위구로 돌아와 _____에게 ""여럿과 싸워봤지만 허저 같은 놈은 처음"" 이라고 말했다.",한수,very hard
"( 연의 ) 손권이 유비를 형주목으로 봉해달라는 표문을 보낸 것을 알게 된 조조는 정욱의 계책에 따라, 주유를 남군태수로 정보를 강하태수로 임명하도록 하고는, 손권의 사자로 온 _____에게 벼슬을 주어 허도에 머물도록 했다.",화흠,very hard
"( 연의 ) 한덕의 네 아들 중, 조운과 겨루어 두 번째로 전투 불능 상태가 된 사람의 이름은?",한기,very hard
"( 연의, 사서 공통 ) 윤봉의 출신지는 양주 ___군이다.",한양,super hard
"( 연의 ) 제갈탄이 반란을 일으키자, 사마소는 낙양과 장안의 병력 ___명을 동원했다.",260000,super hard
"( 연의, 사서 공통 ) 제갈탄의 반란을 틈타 위나라 정벌을 주도한, 촉한의 신하의 이름은?",강유,hard
"( 연의, 사서 공통 ) 반동탁 연합군에 참가했던 예주자사의 이름은?",공주,hard
( 연의 ) 원소는 발해태수이자 ㅁㅁㅁ에 봉해져 있을 때 반동탁 연합군에 참가했다.,기향후,super hard
"( 연의, 사서 공통 ) 한호의 자는 ㅁㅁ이다.",원사,very hard
"( 연의 ) 조진이 와병 중이었을 때, ""촉나라 군대가 영채를 거두어 떠났다"" 는 보고를 받자, 이를 믿지 못한 사마의는 군사들 틈에 섞여서 직접 보러 갔는데, 촉나라 군대가 다시 ___리 물러난 곳에 영채를 세우는 것이었다.",30,super hard
"( 연의 ) 원술의 부하들이 지키는 수춘성을 힘께 함락한 조조는, 군웅인 _____하고 여포를 화해시키고 그를 소패에 주둔하도록 했다.",유비,hard
"( 연의 ) _____의 사망 소식을 알게 된 조조는, 서황을 선봉으로 삼고 자신도 대군과 함께 행군하여 한수에 이르러, 그곳에서 만난 장합과 두습의 의견을 따라 미창산에 있는 군량을 북산으로 옮기도록 했다.",하후연,hard
"( 연의, 사서 공통 ) 손견을 죽인 유표의 장수의 이름은?",여공,hard
"( 연의, 사서 공통 ) 조환은 ㅁㅁ의 아들이었다.",연왕,very hard
"( 연의 ) 기령이 회ㅁ으로 가서 그동안 있었던 일을 보고하자, 원술은 화를 내며 ""여포는 막대한 물자를 받았으면서도 유비를 보호해주다니, 내가 대군을 이끌고 가서 두 놈 다 쳐야겠다"" 고 말했다.",남,hard
"( 연의, 사서 공통 ) 보즐의 출신주는 ㅁㅁ이다.",서주,very hard
"( 연의, 사서 공통 ) 마등의 삼남의 이름은?",마철,hard
"( 연의 ) 양관과 조구가 기성을 점령하고 자신의 아내와 아들을 죽이는 것을 본 마초는 큰 충격을 받았지만, 추격해온 하후연, 강서, 양부, 조앙, 윤봉의 군에게 공격을 받아, _____, 마대와 함께 싸우며 간신히 빠져나가 역성으로 갔다.",방덕,very hard
"( 연의, 사서 공통 ) 하묘가 죽었을 때, 그의 여동생은 ㅁㅁ였다.",태후,very hard
"( 연의 ) 글을 본 사마의는 웃더니 ""내가 병을 앓더니 귀가 나빠졌다"" 고 _____에게 거짓말을 했다.",이승,hard
( 연의 ) 증선은 수춘성의 ㅁ문을 열어서 위나라 군대의 진입을 허용했다.,북,super hard
"( 연의, 사서 공통 ) 동탁의 부하로, 동탁이 죽자 가후의 계략에 따라 장안을 공격하는 이각, 곽사, 장제, 번조, 우보에게 왕방과 함께 협력한 사람의 이름은?",이몽,very hard
"( 사서 ) 서원팔교위는 상군교위 건석, 중군교위 원소, 하군교위 포홍, 전군교위 조조, 좌교위 하모, 우교위 순우경, 조군좌교위 _____, 조군우교위 풍방이었다.",조융,super hard
"( 연의 ) 오장원에서 제갈량은 ""육손은 손권에게 글을 보내어 ㅁ나라 군대를 협공하려 했는데, 그 글을 운반하던 자가 적에게 잡혀서 계책이 들통났기에, 오나라 군대는 소득없이 물러갔다고 한다"" 는 말을 들었다.",위,hard
( 연의 ) 유희의 아버지의 이름은?,유복,super hard
"( 연의 ) 동탁의 침실에서, 자신을 엿보고 있는 여포를 발견하고도 모른척 하면서 눈물을 닦는 시늉을 한 사람의 이름은?",초선,medium
"( 연의 ) 반장은 산속의 외딴집에서 묵어가려다가 집 안에 있던 관흥이 호통을 치자 문밖으로 나가려고 했는데, 이때 얼굴색이 대추같고 봉황의 눈에 누에 눈썹을 하고 세 갈래의 수염을 나부끼며 녹색 전포와 ㅁ색 갑옷을 입고 칼을 든 사람의 모습을 보았다.",금,very hard
"( 연의, 사서 공통 ) 자신을 찾아온 _____의 이야기를 들은 유비는 ""공융이 세상에 내가 있음을 알아주는구나"" 라고 말했다.",태사자,hard
"( 연의 ) 한덕이 죽은 날의 전투에서, 승리하여 적을 10여 리 물러가도록 만든 쪽은 ㅁ나라 군대이다.",촉,hard
"( 연의, 사서 공통 ) 촉한에 살았던 유영의 아버지의 이름은?",유비,very hard
"( 연의 ) 유비군이 형주 남부의 영릉군을 공격하려 할 때 유도군도 성을 나가 유비군을 맞았는데, 제갈량을 쫓다가 갑자가 장비의 공격을 받아 몇 합 싸우지 못하고 달아난 사람의 이름은?",형도영,hard
"( 연의, 사서 공통 ) 강경은 ___군에서 공조를 지냈었다.",천수,very hard
"( 연의 ) 허의와 노손이 남정관에서 전투를 벌였는데, 이때 매복으로 승리하여 적장을 물러나게 만든 쪽은 ㅁ나라 군대였다.",촉,super hard
"( 연의, 사서 공통 ) 강정에 머무르다가 꿀물을 찾았으나, 찾지 못하고 피를 한 말 토해내고 죽은 사람의 이름은?",원술,medium
( 연의 ) 곽상의 아들은 관우의 ㅁㅁㅁ를 훔치려고 하다가 실패했다.,적토마,hard
"( 연의, 사서 공통 ) 유선이 제갈량에게 내린 글에는 ""ㅁㅁ 싸움의 잘못은 마속에게서 비롯된 것이나, 스스로의 허물로 여기는 그대의 청에 따라 관직을 낮추었지만, 왕쌍을 죽이고 곽회를 달아나게 하고 저와 강을 포섭하고 두 군을 회복하는 공을 세웠으니 그대를 승상으로 삼는다"" 고 쓰여있었다.",가정,hard
"( 연의, 사서 공통 ) 낙양을 송두리째로 불태운 군웅의 이름은?",동탁,medium
"( 연의, 사서 공통 ) 제갈량이 마속과 함께 위나라 정벌에 나섰을 때, 촉한의 전독부였던 사람의 이름은?",위연,very hard
"( 연의, 사서 공통 ) 우송의 의견을 들은 사마사는, _____에게 강유의 침략을 막도록 했다.",곽회,super hard
"( 연의 ) 조진이 와병 중이었을 때, 사마의는 ""내 짐작대로 제갈량은 달아나지 않았으니 가볍게 움직여서는 안된다"" 고 말했는데, 열흘이 지나도 아무 소식도 없고 싸움을 걸어오지도 않기에 다시 정탐을 시켜본 결과, ""ㅁ나라 군대가 영채를 거두어 떠났다"" 는 보고를 받았다.",촉,hard
"( 연의 ) 조조가 동승을 죽이고는 유비를 치러 직접 서주로 출병하자, 유비와 장비는 ㅁㅁ성에 있었는데, 성을 나가 야습을 했으나 대패하였다.",소패,hard
"( 연의 ) 제갈량이 출사표를 올리자, ㅁㅁ 초주가 ""지금 북벌을 해서는 안 된다"" 고 말렸으나 제갈량은 듣지 않았다.",태사,super hard
"( 연의 ) 적벽의 전투를 앞두고, 장간은 조조의 세객으로 주유에게 왔다가, 주유가 자는 척을 하는 동안 _____, 채모 두 사람이 보낸 것으로 보여지는 편지를 발견해서 크게 놀랐다.",장윤,hard
"( 연의 ) 여공은 ""활을 잘 다루는 자들이 많이 포함된 500명의 병력으로 포위를 뚫고 현산으로 가서, 다른 100명은 산 위로 올라가서 돌을 준비하고 100명은 활을 준비하여, 적의 추격병을 유인한 뒤 ㅁㅁㅁ를 쏘아 신호하여 성 안팎에서 공격하자"" 는 괴량의 계책을 따랐다.",연주호,super hard
"( 연의 ) 여남과 영천의 황건적 잔당인 하의와 황소를 토벌하고 온 조조는, 허저와 전위에게 선봉을, 하후돈과 하후연에게 좌군을, 이전과 악진에게 우군을, 우금과 여건에게 후군을 맡기고 ___현을 공격하기 위해 진군했다.",복양,very hard
"( 연의, 사서 공통 ) 제갈각에게 궁궐 안의 분위기가 이상함을 알렸으나 제갈각이 살해당하는 것을 막지는 못했으며, 손준을 공격하여 그의 왼손에 상처를 입혔지만 죽이지는 못한 사람의 이름은?",장약,super hard
( 사서 ) 조월의 어머니이자 조앙의 부인의 이름은?,왕이,very hard
"( 연의 ) 여포가 사로잡히고 하비성이 함락되자, 고순과 함께 서문에서 생포된 장수의 이름은?",장료,hard
( 사서 ) 후한의 대홍려를 지낸 주환의 출신주는 ㅁㅁ이다.,사례,super hard
"( 연의 ) _____의 뒤를 추격하던 요화는 갈림길을 만났는데, 황금 투구가 떨어져 있는 것을 보고 동쪽으로 갔다.",사마의,hard
( 연의 ) 항복해온 왕평을 유비에게 데려간 장수의 이름은?,조운,very hard
"( 연의 ) 유비는 인덕이 있지만 조조는 간웅이라던데 어째서냐는 이춘향의 질문을 받은 황규는, 마등과 함께 _____의 목숨을 빼앗을 계획까지 이춘향에게 말해주었다.",조조,hard
"( 연의, 사서 공통 ) 마속의 출신지는 양양군 ___현이다.",의성,super hard
"( 연의, 사서 공통 ) 사마사가 죽은 뒤, 강유는 정서대장군 장익의 반대에도 불구하고 그와 함께 ㅁ나라 정벌에 나섰다.",위,hard
( 연의 ) 감로 원년에 스스로 천하병마대도독이 되어 조정의 일을 마음대로 주무른 사람의 이름은?,사마소,super hard
"( 연의, 사서 공통 ) ""나라에 난리가 난 것은 환관들 때문"" 이라고 영제에게 진언한 ㅁㅁㅁㅁ 유도는 옥에 갇혀 옥중에서 죽었다.",간의대부,super hard
"( 연의 ) 조진이 와병 중이었을 때, 촉나라 군대가 다시 30리를 물러나 영채를 세우는 모습을 군사들 틈에 섞여서 본 사마의는, 영채로 돌아와서 ""이는 제갈량의 계책이니 추격해서는 안된다"" 고 _____에게 말했다.",장합,very hard
"( 연의 ) 포로로 잡힌 위나라 병사들의 옷과 갑옷을 입은 5천의 촉한 병사들은, 제갈량의 명령을 받은 관흥, 요화, _____, 오의와 함께 조진의 영채로 향했다.",오반,very hard
