question,answer,level
"( 연의, 사서 공통 ) 여광과 여상에게 장군인을 주며 회유했으나 실패한 군웅의 이름은?",원담,hard
"( 연의, 사서 공통 ) 도겸이 죽자, 조조는 서주부터 취하려고 했으나, ""한고조는 ㅁㅁ을 보전하였고, 광무제는 하내를 근거로 삼아 큰 일을 이루었으니, 이를 본받아 연주를 취하는 것이 우선"" 이라는 순욱의 말에 따라 그만두었다.",관중,very hard
"( 연의 ) 주이가 왕기에게 패하자, 제갈탄은 문흠하고 _____하고 문호하고 함께 출진했다.",문앙,very hard
"( 연의, 사서 공통 ) 조조의 아버지인 조숭을 죽인 사람의 이름은?",장개,medium
"( 연의, 사서 공통 ) 장로가 군웅인 _____에게 항복하자, 유비는 손권에게 강하, 계양, 장사 세 군을 주었다.",조조,hard
"( 사서 ) 조조가 고간을 토벌하고 병주를 평정할 무렵, 황조의 명령으로 시상을 공격하였으나 주유에게 패하고 사로잡힌, 황조의 부장의 이름은?",등룡,very hard
"( 연의, 사서 공통 ) 강유가 왕경을 격파하자, _____하고 등애는 ""이번에 승리한 적이 이민족 병력을 부르고 네 개의 군에 격문을 보내면 우리가 어려워지지만, 그렇게 하지 않고 공성을 하려고 하니 곧 기세가 꺾일 것이고, 우리가 진군하면 물러날 것"" 이라고 이야기를 나누고는 진군했다.",진태,very hard
"( 연의 ) 조조는 대군을 이끌고 오다가 소패성을 잃은 유비와 합류했으며, 계속 행군하여 ___국에 이르러서 여포의 동태를 파악한 뒤 소패성을 공격하게 했다.",제북,super hard
"( 연의, 사서 공통 ) ""회ㅁ 지방의 병사들은 강하니, 다른 장수를 보내 토벌하려 했다가 지기라도 하면 대업을 그르친다"" 는 진언을 들은 사마사는 일어나며 ""내가 직접 토벌하러 가겠다"" 고 말했다.",초,super hard
"( 연의 ) 상방곡에 비가 내려 지뢰가 무용지물이 되었을 무렵, 기산의 영채를 공격하던 위나라의 병력은 사마의의 대패 소식을 듣자 당황해서 패퇴했고, ㅁ수 북쪽으로 달아났다.",위,very hard
"( 연의 ) 한수의 부하로, 이간계에 걸려 사이가 벌어진 마초가 한수의 팔을 자르자 다른 장수들과 함께 마초와 싸웠으나 이기지 못했으며, 살아남은 양추와 함께 조조에게 항복하여 열후에 봉해진 사람의 이름은?",후선,very hard
"( 연의 ) 반하의 전투에서, 문추에게 추격당하는 공손찬을 구한 소년장수의 이름은?",조운,medium
"( 연의, 사서 공통 ) 제갈량은 위나라의 태화 5년, 즉 촉한의 건흥 9년 ___월에 위나라를 치려고 출병했다.",2,super hard
"( 연의, 사서 공통 ) 자신 휘하의 도위에게 병력을 주어, 이동 중이던 조숭을 호위하도록 한 사람의 이름은?",도겸,medium
"( 연의 ) 황건적의 난이 발발하자, ㅁㅁㅁㅁ 유언은 의병을 모집한다는 방을 붙였다.",유주태수,hard
"( 연의 ) 장합과 대릉이 3만의 병력으로 추격에 나섰을 무렵, 밤에 촉한의 장수들이 모인 자리에서 제갈량이 ""만일 실수하면 어찌하겠느냐"" 고 묻자, ""군령에 따르겠다"" 고 대답한 사람의 이름은?",왕평,very hard
( 연의 ) 남안성 안에 진입한 관흥의 칼에 베어져 말에서 떨어진 사람의 이름은?,양릉,very hard
"( 연의 ) 관우가 형주에 봉화대를 세우는 등 방비를 철저히 한 것을 알게 된 여몽은, 병이 났다는 핑계로 군을 움직이지 않았는데, 이에 육손을 여몽에게 보내어 상태를 살피도록 지시한 사람의 이름은?",손권,hard
"( 연의, 사서 공통 ) 유비가 한중왕이 되었을 무렵, 관우가 조인이 지키는 번성을 포위하고 있는데, 우금이 총지휘하는 ___군이 왔다.",7,hard
"( 연의, 사서 공통 ) 황제 유비의 군대를 격파하고 추격해 온 적군이 항복을 권고하자, 부융은 ""ㅁ나라의 개들아! 한나라의 장수가 어찌 항복하겠느냐"" 고 말했다.",오,hard
( 연의 ) 자신의 ㅁㅁ에게 꾸짖음을 들은 마막은 부끄러워서 아무 말도 하지 못했다.,아내,super hard
"( 연의, 사서 공통 ) 허자의 출신주는 ㅁㅁ이다.",형주,super hard
( 연의 ) 조조를 도와 군웅인 장수와 유표의 연합군과 싸운 건공후의 이름은?,이통,very hard
"( 연의, 사서 공통 ) 유선이 항복한 이후, 종회와 강유는 ㅁ나라의 군인들을 땅에 묻어 죽이려 했으나, 결국 실패했다.",위,very hard
"( 연의 ) 조조의 환심을 사기 위해, 이동 중이던 조숭에게 이틀 동안 연회를 베풀고 환대한 사람의 이름은?",도겸,medium
"( 연의 ) 원래는 유장의 부하로, 장익과 함께 낙성으로 온 원군이었으나 제갈량의 계략에 패해 유비에게 항복하였으며, 오의, 엄안, 오란, 뇌동과 함께 낙성의 군사들에게 항복을 권고하였고, 유비가 익주를 점령한 이후에는 장비의 부장으로 파서를 수비한 장수의 이름은?",탁응,very hard
"( 연의 ) ㅁ성을 점령하고 벌어진 연회에서, 능통이 칼춤을 추겠다고 나서고 감녕이 창을 들고 나서며 여몽이 칼과 방패를 들고 능통과 감녕을 떨어뜨려놓았으며, 황급히 달려온 손권의 모습을 보고서야 세 사람은 병장기를 내려놓았다.",환,super hard
"( 연의 ) 촉나라 군대를 쫓아버린 _____하고 그의 병력이 돌아온다는 보고를 들은 조진은, 그를 맞이하기 위해 막사를 나갔다.",진량,very hard
"( 연의 ) 여포를 죽인 조조는, 거기장군 _____에게 서주를 다스리도록 했다.",차주,hard
"( 연의 ) 후퇴하던 감녕은 사마가와 마주쳤는데, 그 때의 사마가의 모습은, 얼굴은 피를 뿜고 있는 것 같고, ㅁ색 눈을 하고 있었으며, 철질여골타라는 무기를 들고, 허리에 활을 두 개 차고 있었다.",벽,very hard
"( 연의 ) 황충이 죽자, 유비의 진군을 한당과 주태가 막아섰는데, 이때 나섰으나 장포의 호통소리를 듣고 달아나려다가 장포에게 죽은 장수의 이름은?",하순,very hard
"( 연의 ) 최량은 ""ㅁ나라의 장수들을 안 데려가겠다고 하면 제갈량의 의심을 살테니, 일단 데려가서 성 안에서 죽인 다음, 불을 신호로 제갈량을 성 안에 들어오게 하여 죽이면 될 것"" 이라고 속으로 생각하고는, 제갈량의 계획대로 하겠다고 대답했다.",촉,very hard
"( 연의 ) 어디에서 오는 길이냐고 묻는 질문에, ""위연의 영채에서 그의 꿈을 해몽해 주고 오는 길인데, 그 꿈은 좋은 꿈이 아니지만 바른대로 말하지 않았다"" 고 대답한 사람의 이름은?",조직,very hard
( 사서 ) 유민의 출신지는 형주 ___군이다.,영릉,super hard
( 사서 ) 촉한의 신하인 이복의 자는 ㅁㅁ이다.,손덕,super hard
"( 연의, 사서 공통 ) 좌자는 그의 호로 인해 ㅁㅁ선생이라고 불리웠다.",오각,super hard
( 연의 ) 하후존을 죽인 사람의 이름은?,관우,very hard
( 연의 ) 제갈량은 위나라의 태화 ___년에 천수군을 점령하고 기산으로 나아가 위수 서쪽에 진을 쳤다.,1,very hard
"( 연의, 사서 공통 ) 능조의 출신지는 오군 ___현이다.",여항,super hard
"( 연의 ) 등애가 정륜에게 선봉을 맡겼을 무렵 강유와 사마망은 진법을 써가며 싸웠는데, 이 싸움에서 패배하여 달아난 쪽은 ㅁ나라 군대였다.",위,super hard
"( 연의 ) 마초가 동관에 자리잡았을 때 하동을 따라 풍익 쪽으로 가지 않고 왜 동관에 매달렸는지 묻는 부하들의 질문에, 처음부터 하동을 노렸으면 적이 방비할테니 일부러 적들을 모조리 동관에 모은 것인데다가 뿐만아니라 적이 아군을 얕보도록 만든 것이라고 대답한 사람의 이름은?",조조,very hard
"( 연의, 사서 공통 ) 조예는 조상에게 _____의 보좌를 맡기고 죽었다.",조방,hard
"( 연의, 사서 공통 ) 보즐의 출신지는 서주 ___군이다.",임회,super hard
"( 연의 ) 뇌동이 죽자, 바로 쫓아온 장비와 맞싸웠으나, 거짓으로 패하고 달아나는 방법으로 장비를 유인하는데는 실패한 사람의 이름은?",장합,hard
"( 연의, 사서 공통 ) 종회는 성도로 가서, 삼공의 자리까지 올랐다가 체포되어있던 _____도 낙양을 향해 보냈다.",등애,very hard
"( 연의 ) 적벽의 전투 후 주유가 남군의 조인을 공격할 때, 감녕은 이릉성을 함락시키고 입성했는데, 곧 조홍, _____, 우금이 이끄는 조조군이 이릉성을 포위했다.",조순,very hard
"( 연의 ) 적벽의 전투 후 주유와 조인이 남군에서 싸울 당시, 주유가 죽었다는 정보를 들은 조인은 야습을 하기로 했는데, 다른 장수들이 모두 야습에 나서는 동안 성을 지키는 임무를 맡은 사람의 이름은?",진교,very hard
"( 연의 ) 조조에게 보내는 유비의 밀서를 본 여포는 화를 내며 군을 일으켜, 태산의 도적 떼를 끌어들여 산동과 연주의 여러 군을 공격하게 하고, 송헌과 위속에게는 ___군과 영천을 공격하게 하고, 장료와 고순에게는 유비가 있는 소패성을 공격하게 했다.",여남,super hard
"( 연의 ) 후성은 ""나는 여포의 적토마를 훔쳐내어 성을 나갈테니, 당신들은 여포를 생포하고 성을 바치라"" 고 송헌과 _____에게 말했다.",위속,hard
"( 연의, 사서 공통 ) 손량은 서원에서 덜 익은 매실을 먹으려다가 ㅁ 안에 쥐똥이 들어있는 것을 발견했다.",꿀,very hard
"( 연의 ) 힌 달 동안 비가 온 후, 제갈량은 장수들 앞에서 ""분명 조예가 사마의와 _____에게 돌아오라는 글을 보냈을 것"" 이라고 말했는데, 이때 왕평이 보낸 사람이 와서 위나라 군대가 이미 돌아갔다는 소식을 전했다.",조진,hard
"( 연의 ) 창정의 싸움에서 조조군은 십면매복의 계를 썼는데, 장료, 이전, 악진, 하후연, 조홍, 장합, 서황, 우금, 고람과 함께 매복한 장수의 이름은?",하후돈,hard
"( 연의 ) 왕평은 위연의 휘하 병사들을 향해 ""너희는 ㅁㅁ의 사람들이니 가족과 친구들도 그곳에 있을 것이고, 승상께서 살아계실 때 너희를 박대하지 않았으니 역적을 도우면 안되며, 다들 고향으로 돌아가 기다리고 있어라"" 라고 외쳤다.",서천,super hard
"( 연의 ) 여광과 여상이 죽자 이전과 함께 신야의 유비를 공격하였으나, 첫 싸움에서 이전이 지고 돌아오자 군령을 들어 목을 베려다가 주위의 만류로 그만 둔 사람의 이름은?",조인,hard
"( 연의 ) 위연이 며칠 동안 진창성을 공격하고는 진창성을 함락시키기 어렵다고 말하자, 화를 낸 사람의 이름은?",제갈량,very hard
"( 연의, 사서 공통 ) 정의의 동생으로, 조조의 후계자로 조식을 지지했으나, 위왕이 된 조비에게 처형당한 사람의 이름은?",정이,hard
"( 연의 ) 후한의 부보랑으로, 헌제가 선양을 강요받을 때 조홍과 조휴에게 옥새를 요구받았으나, 내어주지 않아 살해당하면서도 욕설을 멈추지 않은 사람의 이름은?",조필,very hard
"( 연의 ) 교위 추정은 _____, 관우, 장비를 안내하여 유주태수 유언을 처음으로 만나보게 해 주었다.",유비,medium
"( 연의 ) ""나는 주공의 명령으로 10만의 병력을 이끌고 유비를 잡으러 왔는데, 어찌 이대로 돌아간단 말이냐"" 는 기령의 말을 듣자, 장비는 ""우리가 병력은 적어도 너희는 별 것 아니다"" 라며 화를 내고 백만의 ㅁㅁ적을 언급했다.",황건,very hard
"( 연의, 사서 공통 ) 유비가 서천을 평정했으나 한중을 얻지는 못했을 때, 사신을 보내어 형주를 돌려달라고 했으나, 다른 땅을 얻고나서 돌려주겠다는 유비의 대답을 듣고는 화가 난 군웅의 이름은?",손권,medium
"( 사서 ) 장수군에서 가장 무용이 뛰어났다고 하며, 장수가 조조에게 항복한 뒤 조조로부터 그 무력을 칭찬받으며 황금을 받은 사람의 이름은?",호거아,very hard
( 사서 ) 왕광의 본관이 있는 주는 ㅁㅁ이다.,연주,super hard
"( 연의 ) 사마의는 _____의 의견에 따라 그와 함께 노성을 공성하기 시작했으나, 성 밖의 네 지점에 숨은 복병에 당했다.",곽회,very hard
"( 연의, 사서 공통 ) 순욱은 ""진문공이 _____을 맞이하자 제후들이 따랐고, 한고조가 의제를 애도하자 천하의 마음이 그를 따랐으니, 이처럼 헌제를 맞이하여 받드는 것이 큰 이득이 될 것이며, 우리가 하지 않으면 다른 이가 할 것"" 이라고 조조에게 말했다.",희정,super hard
"( 연의 ) 복양의 전투에서, 조조는 ""산 위에서 보니 복양 서쪽에 있는 여포의 영채가 허술해보였는데, 밤에 그 영채를 기습하자"" 는 우금의 의견을 따르기로 하고, 조홍, 이전, 모개, 여건, _____, 우금을 데리고 2만의 병력과 함께 작은 길로 진군했다.",전위,very hard
"( 연의, 사서 공통 ) 황보숭은 황건적을 토벌한 공으로 ㅁㅁㅁㅁㅁ이 되었다.",좌거기장군,super hard
"( 연의 ) 유선은 황제가 된 그해에 다섯 개의 방면으로 촉한을 침공하려는 시도가 있다는 보고를 받았는데, 그중 하나는 조진이 대도독이 되어 ___명의 병력으로 양평관을 뺏으려 한다는 것이었다.",100000,hard
"( 연의, 사서 공통 ) 종회는 이보에게 왕함이 지키는 ㅁ성을 포위하게 하고, 호군 순개에게는 장빈이 지키는 한성을 포위하게 했다.",낙,very hard
"( 연의, 사서 공통 ) 심배의 출신지는 위군 ___현이다.",음안,super hard
"( 연의 ) 조운은 조범이 번씨와의 혼담을 언급하자 화를 내고 자신의 진영으로 돌아가버렸는데, 이 때 조범은 ""조운을 뒤쫓아가서 들이치도록 하자"" 는 _____의 진언을 떨떠름해하며 따르지 않았다.",진응,very hard
"( 연의 ) 유비는 ""자네는 병사들을 때리고, 남의 간언을 듣지 않기 때문에 성을 지키는 일을 믿고 맡기지 못하겠다"" 고 _____에게 말했다.",장비,medium
"( 연의 ) 제갈량은 장수들의 질문에 ""기산은 장안의 머리이며, 농서의 여러 군에서 장안으로 가려면 꼭 거쳐야 하는데다가, 앞은 위수 가이고 뒤는 ㅁ곡이라 복병을 쓰기도 좋으니, 이곳을 점령하여 지리적 이점을 얻으려 한다"" 고 대답했다.",야,super hard
"( 연의 ) 유선은 화를 내며 이엄을 처형하려고 했는데, ㅁㅁ 장완이 만류하여 이엄을 관직에서 내쫓는 것으로 그쳤다.",참군,super hard
"( 연의, 사서 공통 ) 조조는 낙양북부위를 지낸 다음 돈구의 ㅁㅁ이 되었다.",현령,very hard
